Attr 0,Attr 1,Attr 2,Attr 3,Attr 4,Attr 5,Attr 6,Attr 7,Attr 8,Attr 9,Attr 10,Attr 11,Attr 12,Labels
New York,Green,Lime,Sergeant First Class,-2.132523544,6.239354038,0.560242508,-0.402917988,0.563775162,0.944100408,0.59520325,-0.45764333,369.8896564,Z
Warsaw,Teal,Purple,Sergeant First Class,-2.096726353,7.099921374,10.0599608,1.103341103,0.566529784,0.12048138,-0.749118247,-0.476388182,-418.750058,Z
New York,Lavender,Orange,Specialist,-0.725382237,7.648483612,8.929193856,-0.040586593,0.568347843,0.032487103,-0.80639621,-0.427310766,-410.3864847,Z
Mexico City,Red,Lime,Sergeant,0.86156612,-1.234240442,2.891686911,-0.00414945,0.572181885,0.92562103,0.596243386,-0.38551965,43.82382909,Y
New York,Green,Yellow,Staff Sergeant,0.854284623,4.715361524,2.026352718,0.869236684,0.572432238,0.890760639,0.602747508,-0.479724961,1083.84639,Y
Warsaw,Green,Magenta,Staff Sergeant,0.179971951,-0.996319356,2.532039692,0.641248235,0.573404042,0.875376008,0.553546037,-0.41076998,-217.4572483,X
Mumbai,Purple,Cyan,Staff Sergeant,1.592373643,-2.105535169,2.284808005,1.109236793,0.573792028,0.064105505,-0.807639854,-0.50926345,-50.11946157,X
Warsaw,Blue,Teal,Private,0.456501175,-1.567582923,2.925594015,1.720029713,0.575475386,0.051204766,-0.840270916,-0.471478157,110.1152088,X
Shanghai,Green,Teal,Sergeant,0.349472194,4.123266113,2.161542711,1.710295029,0.579644667,0.93849477,0.561578767,-0.458508779,224.3615356,X
New York,Pink,Lavender,Staff Sergeant,0.991722299,3.641101287,1.661063226,0.919752443,0.581080442,0.091699003,-0.745957017,-0.496209802,-276.7629363,X
New York,Cyan,Pink,Sergeant First Class,-0.842755556,8.038127626,9.024365021,1.099154572,0.581759336,0.89546482,0.568347843,-0.501087292,40.78772695,Y
Shanghai,Red,Orange,Sergeant Major,-1.985962762,5.598621643,0.468885296,1.461995185,0.582502409,0.911608822,0.566529784,-0.449674097,-768.3581053,Y
Warsaw,Green,Purple,Master Sergeant,1.116982123,4.455481541,1.867254368,1.050384308,0.583113263,0.926527882,0.584605432,-0.541450112,-315.3000376,X
Shanghai,Green,Green,Command Sergeant Major,1.583574547,4.149929158,1.877733084,2.069302735,0.584605432,0.035563456,-0.788203777,-0.509548403,-576.4120661,Y
Shanghai,Purple,Lavender,Master Sergeant,-1.237757128,7.789725952,9.570676616,0.541391855,0.586118527,0.149359829,-0.747292778,-0.507077676,1266.23874,Z
Shanghai,Yellow,Blue,First Sergeant,0.903372165,4.222628591,2.01131441,0.408805953,0.588716383,0.098205395,-0.752258707,-0.471926993,527.6666663,Y
Shanghai,Green,Lime,Staff Sergeant,1.70705244,-1.324749238,3.061581924,1.195889691,0.591822607,0.127174291,-0.799055212,-0.54768351,438.6769495,Z
Paris,Orange,Cyan,Private First Class,1.557065264,-2.146909689,2.735552122,0.232367054,0.593366383,0.02308325,-0.828137995,-0.426178082,646.6253779,Y
New York,Green,Red,Staff Sergeant,0.285757038,4.374757784,1.894555147,1.583051802,0.59520325,0.029216984,-0.755448898,-0.48943707,-603.293004,Z
Warsaw,Yellow,Red,Private First Class,-2.502859183,4.929603308,0.048805147,0.829745276,0.596243386,0.124790616,-0.750275057,-0.564582685,-365.19158,X
Shanghai,Red,Green,Private,-1.729245898,8.001899869,9.192892197,1.119280831,0.597465624,0.001007267,-0.802964007,-0.493398623,-928.5594771,X
Warsaw,Cyan,Lime,Specialist,1.753718553,4.138339735,1.756285597,0.416967017,0.598981573,0.088172726,-0.807597694,-0.552280725,585.735823,Y
Warsaw,Magenta,Teal,Private,-2.482991272,5.914259591,1.356202952,0.716772332,0.602747508,0.079262837,-0.805369363,-0.55517164,257.179181,Z
Shanghai,Red,Blue,Sergeant Major,-1.544602456,7.592143556,9.01696492,0.813769744,0.604586808,0.895929038,0.608329527,-0.43063035,338.9312132,X
New York,Red,Pink,Staff Sergeant,-2.353961245,5.676026584,0.878308517,0.700479313,0.608329527,0.07938236,-0.767774021,-0.552420328,651.5320898,Z
Warsaw,Yellow,Pink,Private,0.87284241,-1.023237161,3.19952667,0.790059884,0.609476548,0.929307631,0.597465624,-0.522908502,250.2911385,Y
Warsaw,Teal,Lime,Sergeant Major,-1.532672013,8.123327284,9.173887487,1.001236447,0.611853021,0.973865841,0.554988823,-0.540356106,1092.690563,X
Warsaw,Red,Purple,Specialist,1.207678678,4.44364911,1.749609952,0.800383524,0.618976037,0.098569142,-0.753283838,-0.538214039,75.87360396,Y
Warsaw,Teal,Lavender,Private Second Class,-0.956182362,7.092466707,9.426294465,0.701846704,0.61906981,0.92552057,0.528945396,-0.490399516,-464.4788349,Y
Warsaw,Green,Red,Private Second Class,-2.194198683,5.745130317,1.563627168,1.180259134,0.619654201,0.934124736,0.593366383,-0.497591265,101.1539938,Z
Warsaw,Red,Teal,Corporal,-3.196408683,5.676051483,1.479611875,-0.032587973,0.619961808,0.897862057,0.588716383,-0.447133295,412.4996258,X
Warsaw,Yellow,Green,Master Sergeant,1.038249049,4.455052335,1.700153222,0.657647231,0.624777333,0.957776758,0.573792028,-0.535312557,299.0858457,X
Warsaw,Orange,Pink,Sergeant Major,0.950293247,-2.089128032,2.777969389,-0.230416718,0.628528447,0.911567622,0.485735997,-0.526171638,234.0544645,X
Warsaw,Red,Pink,Private Second Class,1.317300935,-0.258514104,2.993682116,0.120875801,0.635313108,0.165859718,-0.756934313,-0.50597951,-428.7126411,X
Mumbai,Red,Teal,Private Second Class,1.218318112,4.662009722,2.002504066,0.373640858,0.636398513,0.934241716,0.575475386,-0.504593897,-449.5400837,Z
Warsaw,Green,Cyan,Sergeant First Class,-2.556532689,6.24039584,1.154019851,0.677927959,0.639826048,0.883694004,0.514321224,-0.481448338,-775.3697911,Z
Shanghai,Red,Purple,Corporal,-1.777494934,6.335301555,0.120021343,-0.16504845,0.641066754,0.088620394,-0.742533364,-0.554055308,-217.6354606,Y
Warsaw,Red,Orange,Private First Class,0.839553877,-1.829501425,3.038487884,0.155552797,0.643471541,0.981879474,0.500536288,-0.599071812,-349.4845761,Y
Warsaw,Red,Lime,Private Second Class,-2.876346002,5.517798155,0.470694482,0.666109627,0.643831177,0.934184518,0.551747896,-0.557113493,109.670976,X
New York,Green,Orange,Sergeant First Class,1.033051344,4.176055961,2.331883022,0.998807266,0.643891763,0.104608059,-0.761292525,-0.567639631,-302.203502,X
New York,Red,Pink,Command Sergeant Major,-2.37715433,6.032841029,0.049688256,1.239036603,0.648797388,0.196262061,-0.762799515,-0.593355279,441.8917595,Z
New York,Blue,Magenta,Corporal,-2.73147382,5.196189717,0.525809128,-0.403957735,0.654444556,0.155240277,-0.767841767,-0.55961482,256.1466622,X
Shanghai,Red,Green,Staff Sergeant,-1.617385101,7.254924616,9.281998153,0.768857026,0.658718147,0.218926749,-0.728037358,-0.596346201,-956.6726003,X
Warsaw,Lime,Purple,Master Sergeant,-1.420821511,7.723867374,9.485188723,0.170254787,0.660124945,0.917774159,0.422582073,-0.619079769,618.5999898,Z
Shanghai,Yellow,Lime,Specialist,-2.094287351,5.447728326,-0.114794144,0.592245794,0.661046351,0.931680345,0.549215071,-0.565229519,-72.70351884,Z
New York,Yellow,Blue,Private First Class,0.845487766,-0.798137974,2.887622073,-0.267611254,0.661230382,0.95904639,0.454038931,-0.60607344,-555.6306123,X
Warsaw,Green,Orange,Specialist,1.219807612,3.885685981,2.539725637,-0.134773587,0.664491076,0.955290607,0.515384833,-0.474958003,221.5087556,Y
Shanghai,Green,Cyan,Sergeant Major,-2.216266698,5.833350321,0.563259478,0.193381731,0.666333324,0.228931831,-0.721837675,-0.601882913,617.091708,Z
New York,Green,Yellow,Sergeant,-3.190417015,5.421234852,0.618832734,0.929552416,0.666573564,0.095315032,-0.726967188,-0.505649308,-253.8962959,Z
Warsaw,Yellow,Cyan,Private,1.20318619,4.214717287,1.913894822,0.448663052,0.670519886,0.143680846,-0.813476888,-0.553556247,201.5242691,X
Warsaw,Purple,Cyan,First Sergeant,-1.194073909,7.853526358,10.01699374,0.929470349,0.672771723,0.176520711,-0.797117942,-0.56719283,-32.82938326,X
Warsaw,Red,Purple,Corporal,0.518090536,-1.474139311,2.125656025,-0.2663516,0.676374827,0.975140399,0.432216986,-0.573406522,-561.9664912,Z
Mexico City,Green,Orange,First Sergeant,-2.405845992,5.377044203,1.035719809,0.31888893,0.677668446,0.209259476,-0.778961579,-0.600949037,218.6357378,Y
New York,Yellow,Magenta,Specialist,0.623302551,4.755224953,2.2536679,0.800917239,0.678547552,0.979274264,0.465545669,-0.508373705,1161.426009,Y
New York,Blue,Lime,Sergeant Major,-1.987908066,8.399440871,8.725311409,0.068467423,0.687864787,0.973592846,0.489822965,-0.565783032,382.8215805,X
Warsaw,Red,Red,Staff Sergeant,-1.540605209,7.178778724,9.38352183,-0.924581906,0.689768383,0.92920363,0.373859681,-0.568166639,-19.67621798,Y
Warsaw,Yellow,Teal,Private Second Class,-2.463573865,6.014616294,0.224292503,0.558804382,0.69023354,0.169468811,-0.775886388,-0.580065759,-371.839556,Z
Mumbai,Red,Red,Private First Class,1.252197344,4.824525819,1.804032498,1.639888889,0.690344671,0.924438099,0.504226617,-0.564700454,-1152.071492,X
New York,Red,Green,Private First Class,0.758478918,-2.068259556,2.504825021,1.100934961,0.691631364,0.249557671,-0.70514851,-0.670534204,-400.0461653,Z
Warsaw,Red,Lavender,Private Second Class,0.959367218,3.921409327,1.916874811,0.600712463,0.691856689,0.89781337,0.460225783,-0.528738456,215.375987,Y
Mumbai,Red,Green,Sergeant,1.097258838,4.05005849,1.910171055,0.175682685,0.692349717,0.93971926,0.494511345,-0.550159993,235.9681379,Z
Warsaw,Green,Teal,Master Sergeant,0.494930959,-0.854273327,2.600967597,1.873444552,0.696260843,0.92976323,0.452177509,-0.582758179,409.0159472,Y
Warsaw,Red,Red,Corporal,-2.294839253,5.641943712,1.136724516,0.022351039,0.696583843,0.230481081,-0.674858632,-0.651802036,-223.552319,Y
Mumbai,Green,Cyan,First Sergeant,1.929527988,4.681579122,1.690138631,0.622717318,0.696681876,0.886377211,0.530573388,-0.568160796,456.5949729,Y
Warsaw,Yellow,Lime,Private First Class,-1.800953779,7.790482513,9.632400879,0.497855821,0.69683632,0.218474163,-0.773758969,-0.63076687,447.0888483,X
Warsaw,Red,Cyan,Command Sergeant Major,0.736007055,4.924684599,2.170029317,1.779846327,0.69811658,0.29414276,-0.717461311,-0.651299459,-287.4176228,Z
Warsaw,Green,Cyan,Private First Class,-1.029992845,7.895787298,9.171066896,-0.672536299,0.702786099,0.237739554,-0.765024674,-0.645800819,-592.4692407,X
New York,Red,Cyan,Private Second Class,-2.771157947,5.672759874,0.283780108,1.250317256,0.703430181,0.254999329,-0.661286965,-0.677524922,330.6102814,X
New York,Green,Magenta,Command Sergeant Major,-2.56857775,6.099302908,0.441548631,-1.226760014,0.703741669,0.895259491,0.545101001,-0.541657672,773.6318875,Z
Warsaw,Red,Yellow,Master Sergeant,0.562592443,-1.763377255,2.650794147,0.803218097,0.705942312,0.19181021,-0.734763802,-0.560624302,153.1930274,Z
New York,Red,Lime,Private Second Class,-2.286420665,5.564219504,0.029669628,0.356862079,0.711386888,0.200831409,-0.712589691,-0.669280627,74.78449422,X
Warsaw,Green,Purple,Specialist,0.609068171,4.404785978,2.38339624,0.825823632,0.712375231,0.185301712,-0.748347349,-0.610192068,665.3073449,X
Warsaw,Green,Purple,Private,0.948973436,4.989124416,1.757365593,0.197875379,0.713351895,0.890888143,0.43790033,-0.560725094,227.5887876,Z
New York,Green,Yellow,Staff Sergeant,-2.734333545,5.564144084,0.412611584,0.433900259,0.714290868,0.956221799,0.388845076,-0.601242276,555.84768,Z
Mexico City,Red,Purple,Private First Class,0.767039269,-1.530187966,2.708834495,0.407389586,0.715451458,0.892084319,0.490437899,-0.52500657,-294.5699022,Z
Warsaw,Yellow,Lime,Command Sergeant Major,0.826538402,-1.426504767,3.339785431,0.608976446,0.719123769,0.202653023,-0.707809049,-0.590608686,-422.9218661,Y
Shanghai,Green,Blue,Sergeant,-2.065583593,6.163331304,0.4926123,0.764820101,0.721847336,0.212041185,-0.710136919,-0.587046778,-38.61256023,Z
New York,Yellow,Magenta,First Sergeant,1.285348013,3.639148011,2.234545635,0.678653459,0.722816857,0.905677409,0.392396257,-0.684438636,701.9798479,X
Warsaw,Magenta,Yellow,Sergeant,-0.653696073,7.671372539,9.826127965,0.262559359,0.723575298,0.917790101,0.468553394,-0.525517883,-1178.199205,Y
New York,Lime,Cyan,Private Second Class,0.932074317,3.639507403,2.101326671,2.000561903,0.725302218,0.309322471,-0.667009416,-0.654215116,529.9505043,X
Warsaw,Green,Green,Master Sergeant,1.673337591,4.214745055,1.690035834,-0.546648415,0.730528338,0.254693843,-0.743116854,-0.671469828,242.4754729,Y
New York,Red,Purple,Sergeant Major,-2.169443886,6.036238192,0.120306115,0.928438703,0.736534904,0.979248374,0.387526475,-0.642142493,934.4274415,Y
New York,Red,Pink,Private First Class,0.701135034,3.818156366,1.878898469,0.596795902,0.739704107,0.919650511,0.372667892,-0.616059598,327.1223592,X
New York,Purple,Green,Corporal,1.534771962,-1.630333066,3.04121476,1.045441031,0.744766044,0.979774043,0.340799943,-0.691467462,206.6382305,X
Warsaw,Red,Lime,Specialist,1.252260276,-1.635756716,3.031798501,0.873570746,0.746719667,0.193421011,-0.68662185,-0.667595981,676.4653651,X
Warsaw,Blue,Purple,Sergeant Major,0.793832867,-1.381111514,3.506411044,1.090734357,0.748317901,0.199817385,-0.771622816,-0.622802322,-908.7761862,Y
Warsaw,Blue,Pink,Staff Sergeant,-2.096829301,6.289055993,0.846545024,1.781833646,0.748406433,0.945940091,0.433651967,-0.609163097,-67.14778332,Y
Warsaw,Blue,Cyan,Sergeant,-1.532197448,7.842466261,9.402705516,0.243524825,0.748447122,0.9471694,0.341934406,-0.65635768,-148.4928718,Z
Warsaw,Green,Teal,Master Sergeant,-2.029149751,5.275886667,0.274100199,1.068187972,0.74878414,0.896371881,0.421955944,-0.645918933,-5.057284764,Z
New York,Yellow,Orange,Private,-2.596046201,5.203457934,0.441674381,0.367124484,0.752408433,0.900196019,0.466152009,-0.582800082,32.77323116,Y
New York,Red,Cyan,Private,0.801142061,4.104574347,2.827080343,0.298987887,0.75361929,0.196629371,-0.689813213,-0.66636163,-326.8073378,Y
Warsaw,Green,Green,Corporal,-1.93304384,7.853914039,8.889905418,0.376029738,0.755126421,0.312736877,-0.635812282,-0.698289743,247.1649971,X
Shanghai,Red,Cyan,Private Second Class,-1.063938044,7.675065552,8.884786944,0.64815309,0.75697807,0.370555397,-0.65566677,-0.659323605,323.8507692,X
Mexico City,Green,Red,Private Second Class,-1.520092992,7.609732852,9.36419359,-0.570209791,0.762935027,0.232500881,-0.742096339,-0.692955148,1033.896365,Y
New York,Red,Blue,Private,0.974809242,-1.989710926,3.226151483,0.51056569,0.763078239,0.973696353,0.387458759,-0.567094174,81.49826494,X
Shanghai,Yellow,Green,Master Sergeant,-1.174583269,7.698788777,9.282971576,0.562223102,0.764110593,0.277212084,-0.736496767,-0.685248918,88.89140513,X
Mumbai,Green,Lime,Sergeant,1.482301214,4.388386133,1.77329898,0.7185076,0.764524013,0.901901451,0.276988906,-0.709805313,-225.2068565,X
New York,Green,Purple,Private Second Class,0.630578572,-0.854135317,2.576847922,0.748574058,0.768835672,0.365114314,-0.634448006,-0.643310836,-740.0596804,Z
New York,Red,Lime,Private,0.620781976,4.678484313,2.620198604,0.484260956,0.770609713,0.898999298,0.254999329,-0.661286965,144.2996904,Z
Shanghai,Red,Magenta,Sergeant First Class,0.538086797,-1.497069451,2.487042634,0.330828653,0.770711708,0.896402583,0.39096067,-0.624377019,223.6365494,Y
Warsaw,Orange,Cyan,Command Sergeant Major,1.303929773,-1.246487477,2.750891321,0.884298204,0.771429437,0.313617117,-0.668831206,-0.665458057,-833.2737847,Z
Warsaw,Yellow,Lime,Sergeant,-1.653238636,8.335687949,9.179439996,1.06461482,0.772425482,0.967664763,0.340542925,-0.618724983,155.1259214,Z
New York,Red,Green,First Sergeant,0.706537014,4.316519551,1.80092909,0.66603632,0.776423609,0.900131882,0.325856504,-0.629174943,-142.4345868,Y
New York,Blue,Yellow,Command Sergeant Major,1.390034033,3.905302271,1.568092117,1.422427215,0.778232298,0.333809109,-0.675490071,-0.764465994,195.3222164,Z
Warsaw,Yellow,Magenta,Private,-1.137023356,7.578278994,9.333301301,-0.093079661,0.782867991,0.466152009,-0.582800082,-0.730928414,-250.5993419,Z
New York,Green,Purple,Command Sergeant Major,0.539115771,-2.311996817,3.551810472,0.478636306,0.78541635,0.319574721,-0.682292537,-0.705885925,-663.4945496,Y
Mexico City,Red,Lime,Corporal,-1.734686407,7.891728777,8.97578634,-0.047780469,0.786435892,0.256319628,-0.72573268,-0.639559903,-100.8153447,X
Warsaw,Orange,Purple,Private Second Class,-0.842666913,7.143349591,9.508752173,1.38554967,0.787281008,0.925372428,0.256319628,-0.72573268,-197.4565205,X
Warsaw,Blue,Blue,Specialist,-1.438325817,8.344641515,8.594802703,0.680617661,0.788469506,0.421955944,-0.645918933,-0.778011642,-514.5879258,Y
Shanghai,Green,Teal,Private First Class,1.94125155,3.919585575,1.738020576,0.548477516,0.792586394,0.953391077,0.29414276,-0.717461311,-890.3654075,Z
Mexico City,Red,Purple,First Sergeant,-2.567472485,6.223288879,0.100595262,0.601944176,0.793631294,0.30407159,-0.714393879,-0.647046246,745.2932384,Z
Warsaw,Red,Teal,Sergeant First Class,-2.012004345,5.47974892,0.831653064,0.852782721,0.793718719,0.959203079,0.376085158,-0.681395564,392.0139357,Z
Warsaw,Blue,Cyan,Private Second Class,-0.897565065,7.104695464,9.111979887,0.351914808,0.793821932,0.966908026,0.232500881,-0.742096339,-473.1288758,X
Shanghai,Red,Cyan,Specialist,-3.236633744,5.98450873,0.544960936,0.456669549,0.794904822,0.955597125,0.312736877,-0.635812282,431.8253888,X
Warsaw,Yellow,Cyan,First Sergeant,1.074076823,-1.455386867,2.598113302,0.228244859,0.796971699,0.98852093,0.370051793,-0.619919813,-257.3757924,Y
New York,Red,Red,Private First Class,-1.321758067,8.165307303,8.74811534,0.694893785,0.800168514,0.373859681,-0.568166639,-0.765714573,306.2563424,Z
New York,Red,Red,Sergeant First Class,1.216332503,-1.79007445,3.305435317,1.741413092,0.800683424,0.957328738,0.333809109,-0.675490071,-278.9661561,Y
New York,Red,Green,Corporal,-1.494704224,8.021976033,9.959187853,1.387433955,0.801832173,0.921250534,0.289306679,-0.686605988,512.6971675,Z
Mexico City,Blue,Blue,Sergeant,1.309838967,-2.345833458,2.427233598,-0.046661831,0.801875002,0.276988906,-0.709805313,-0.688464883,294.0700474,Z
Warsaw,Blue,Orange,Sergeant First Class,1.199959775,-1.742557068,2.618006123,0.397374032,0.802270006,0.366221512,-0.659214618,-0.692858365,1359.629602,Y
Mumbai,Yellow,Lavender,Master Sergeant,0.478395497,-1.871008994,3.049202779,1.385186331,0.802473474,0.341934406,-0.65635768,-0.719615913,-21.98025553,Y
Shanghai,Red,Green,Private Second Class,1.132307408,4.042823894,1.898886171,0.775136051,0.80385563,0.315530884,-0.636213224,-0.658594775,-336.6902985,X
New York,Orange,Blue,Staff Sergeant,-2.067648767,5.595733917,0.488714722,-0.058059025,0.803989529,0.99503623,0.30407159,-0.714393879,-112.9735495,Y
New York,Yellow,Cyan,Private Second Class,-2.493358606,6.008076349,0.50446209,-0.034762311,0.80445266,0.928361557,0.366221512,-0.659214618,235.9068778,Z
Warsaw,Green,Green,Master Sergeant,0.993978664,-1.411255811,3.08303059,1.295392607,0.806255173,0.981684086,0.230481081,-0.674858632,-639.8113,Z
Warsaw,Blue,Teal,Corporal,-1.09537466,7.917494666,9.737868731,1.136478397,0.808821198,0.984141621,0.199817385,-0.771622816,-126.5690542,X
New York,Magenta,Lavender,Private,-1.635488622,8.026287253,9.130874613,0.972750011,0.809223951,0.340799943,-0.691467462,-0.673076623,-326.1198668,Z
Warsaw,Red,Yellow,Sergeant Major,-0.688830938,7.676295176,9.586286762,0.441149569,0.811616875,0.433651967,-0.609163097,-0.716427592,-724.1723329,X
New York,Cyan,Magenta,Sergeant,-0.482563896,7.169077585,9.923915035,1.684278437,0.812017669,0.985571766,0.196629371,-0.689813213,-351.739356,X
New York,Purple,Purple,Sergeant Major,0.84636687,-1.63561264,3.004754114,2.068344213,0.81285041,0.387458759,-0.567094174,-0.720173721,-233.7426849,X
Warsaw,Red,Orange,Staff Sergeant,-0.596455757,7.524568799,9.153253779,0.366319345,0.812900657,0.376085158,-0.681395564,-0.670487871,-158.4966325,X
Mumbai,Red,Cyan,Private Second Class,0.86906873,4.624769886,2.434168309,0.369482746,0.813837304,0.959825352,0.277212084,-0.736496767,983.9590565,Z
Sydney,Green,Lime,Private,0.966665427,-1.518479205,2.957664044,1.786297847,0.814208904,0.99101874,0.319574721,-0.682292537,70.35781095,Y
Warsaw,Red,Teal,Corporal,-1.336885534,8.005161063,8.933626061,0.237756827,0.815454056,0.965349078,0.370555397,-0.65566677,123.2184867,X
New York,Red,Cyan,Private Second Class,0.419668938,-1.72706788,3.019003664,1.041493155,0.816020821,0.896109956,0.193421011,-0.68662185,-610.7707035,X
Warsaw,Blue,Red,Private,-1.191533119,8.56883416,9.415536616,0.476170834,0.81707623,0.951901842,0.19181021,-0.734763802,596.3601968,Z
New York,Red,Blue,Private,-2.829432877,5.366024627,0.814589185,1.170416403,0.820779657,0.935433117,0.200831409,-0.712589691,173.9760021,Y
New York,Green,Cyan,Staff Sergeant,1.09010971,-0.423161968,2.88801507,1.159563638,0.821439535,0.289306679,-0.686605988,-0.717049245,164.3061284,Z
Warsaw,Red,Purple,Staff Sergeant,1.28188655,-1.436567822,2.698082843,0.553817603,0.821502025,0.896405952,0.176520711,-0.797117942,772.0563873,Z
New York,Red,Green,Master Sergeant,0.34844664,-1.954000818,3.622388712,0.085620013,0.823410639,0.945746977,0.254693843,-0.743116854,970.0572186,Y
Warsaw,Red,Lavender,Private First Class,0.657973949,-1.513668113,2.576217757,0.85504969,0.824184127,0.932576664,0.237739554,-0.765024674,-600.6039872,X
New York,Red,Cyan,Corporal,0.562572942,4.576425135,1.733903656,1.009684618,0.827356306,0.549215071,-0.565229519,-0.815705015,-549.7505015,Y
Warsaw,Red,Yellow,Private,0.183951491,4.164622468,2.117807109,1.090832577,0.830915628,0.987962162,0.365114314,-0.634448006,-588.5368258,Z
Warsaw,Red,Orange,First Sergeant,-1.22183167,7.637141818,9.759886296,2.188082166,0.831841853,0.500536288,-0.599071812,-0.745195166,-196.6441228,X
Warsaw,Red,Pink,Private Second Class,-1.081114293,7.819452526,8.769340273,0.680434539,0.832501828,0.340542925,-0.618724983,-0.730805593,91.88290196,X
Warsaw,Teal,Magenta,Sergeant First Class,-1.035465919,8.339687554,9.233097809,0.410446336,0.833227601,0.370051793,-0.619919813,-0.752166514,381.1665984,X
Warsaw,Green,Green,Sergeant First Class,-1.199243248,7.816548929,9.53891283,0.836593241,0.834968575,0.892763799,0.185301712,-0.748347349,499.9411067,Y
Warsaw,Green,Blue,Master Sergeant,-1.665620374,6.194829867,-0.024466146,1.318320387,0.837502048,0.325856504,-0.629174943,-0.694378564,-214.4669868,X
Warsaw,Purple,Lavender,Corporal,-1.237150922,7.665243131,9.842045434,1.39309359,0.838199981,0.992858453,0.315530884,-0.636213224,146.8238545,X
Warsaw,Red,Red,Command Sergeant Major,-2.448207306,6.513439354,0.351257185,0.362007651,0.838218887,0.43790033,-0.560725094,-0.765195273,698.381298,X
New York,Green,Purple,Sergeant Major,-2.221677844,5.276564685,0.896118216,0.617599551,0.841057116,0.985333657,0.309322471,-0.667009416,208.8113697,Z
Warsaw,Red,Teal,First Sergeant,-1.444145784,7.723741348,9.776352897,0.207528546,0.844022876,0.387526475,-0.642142493,-0.723662398,-135.071894,Y
Paris,Green,Blue,Sergeant Major,-2.391005424,6.263555181,0.122471247,0.969142235,0.844831404,0.914110082,0.218926749,-0.728037358,133.995267,Z
Warsaw,Yellow,Lavender,Sergeant,-1.89878455,7.781531035,9.039617791,1.47705449,0.846018706,0.504226617,-0.564700454,-0.794254737,-802.6534638,Y
Mumbai,Blue,Teal,Sergeant,1.208705315,-1.541201107,3.052288558,0.639424262,0.84642607,0.530573388,-0.568160796,-0.741918123,187.7418929,Y
Warsaw,Green,Cyan,Sergeant,1.654742708,4.297844246,2.383829896,0.199251855,0.847088315,0.903603591,0.196262061,-0.762799515,306.1740609,X
Shanghai,Blue,Cyan,Staff Sergeant,1.567257943,-1.462280306,3.543244159,1.276534424,0.84790137,0.372667892,-0.616059598,-0.71003236,-82.32895368,X
Mumbai,Red,Pink,Master Sergeant,1.745446889,4.895993244,2.802291106,0.02854309,0.847926348,0.573792028,-0.535312557,-0.794449031,-74.17326394,Y
Shanghai,Red,Lavender,Specialist,-0.874583875,7.278857908,9.620857747,0.931600457,0.849397738,0.973976129,0.228931831,-0.721837675,-677.7060254,X
Warsaw,Red,Pink,Sergeant,-2.431472294,5.796875782,0.736924481,2.006977699,0.849708677,0.392396257,-0.684438636,-0.715411849,-273.8321839,X
New York,Green,Red,Corporal,0.512501872,4.269415021,2.132984697,1.611415309,0.850999114,0.489822965,-0.565783032,-0.773372724,231.6253582,Y
New York,Red,Teal,Private Second Class,0.956185438,-1.32741323,2.622709549,1.24716624,0.851172726,0.944932539,0.155240277,-0.767841767,478.4812299,X
Warsaw,Green,Red,Corporal,1.001150236,-1.416663744,3.491902016,1.6368664,0.851777366,0.913046595,0.143680846,-0.813476888,-447.9687956,X
New York,Purple,Lime,Private First Class,0.727798339,-1.858889852,3.482351087,0.818623097,0.851963824,0.909571109,0.313617117,-0.668831206,1472.69887,Z
Paris,Yellow,Orange,Corporal,0.358293932,-1.687527031,2.730491843,0.020469813,0.852189787,0.388845076,-0.601242276,-0.763093257,-285.8760989,Y
New York,Purple,Magenta,Corporal,-2.250017206,6.333178818,0.858170439,0.069345844,0.855267906,0.937681358,0.209259476,-0.778961579,-550.0182451,X
Warsaw,Red,Purple,Sergeant Major,-0.891987102,8.040626754,8.256759687,1.161858247,0.857948198,0.39096067,-0.624377019,-0.750003697,331.2436077,Z
New York,Blue,Orange,Private Second Class,0.488637903,-1.869000196,3.420770122,-0.245686788,0.858170013,0.465545669,-0.508373705,-0.824188689,-97.86437576,Y
Warsaw,Yellow,Magenta,Staff Sergeant,1.878959477,4.021907217,2.432571811,1.41634799,0.860318924,0.968199197,0.202653023,-0.707809049,200.217743,Z
Mumbai,Green,Lime,Corporal,-0.797142323,8.187912454,9.686450888,0.317560085,0.860763733,0.452177509,-0.582758179,-0.78132267,-306.2353398,Y
Shanghai,Red,Green,Corporal,-0.867922296,8.059179608,8.847776974,0.299592814,0.860887304,0.568347843,-0.501087292,-0.779670419,-57.48916761,X
New York,Red,Orange,Sergeant First Class,1.426037752,4.605945606,2.402230486,0.738207649,0.861304083,0.936391129,0.212041185,-0.710136919,42.25688533,Z
Shanghai,Yellow,Teal,Specialist,-1.796012224,7.528928976,9.785859746,2.118116908,0.863074404,0.432216986,-0.573406522,-0.764650493,-241.3144513,X
Shanghai,Teal,Lavender,Master Sergeant,-1.873817629,7.842910964,9.6949852,0.548781662,0.863388945,0.514321224,-0.481448338,-0.777694459,88.4987819,Y
Paris,Red,Lavender,Sergeant,-2.382831016,5.940396265,-0.086840952,1.305332073,0.864415915,0.485735997,-0.526171638,-0.799104017,-801.0313847,Y
Warsaw,Red,Purple,Corporal,-2.691124214,6.027333005,0.555943121,0.919302262,0.867502543,0.93369415,0.249557671,-0.70514851,86.69549328,Y
